CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2007;12;0.007832898172323759;-22.902876;-43.191611;Praça Mauá;12/2007
CISP1 (Praça Mauá);2008;1;0.014360313315926894;-22.902876;-43.191611;Praça Mauá;1/2008
CISP1 (Praça Mauá);2008;2;0.007832898172323759;-22.902876;-43.191611;Praça Mauá;2/2008
CISP1 (Praça Mauá);2008;3;0.005221932114882507;-22.902876;-43.191611;Praça Mauá;3/2008
CISP1 (Praça Mauá);2008;4;0.006527415143603133;-22.902876;-43.191611;Praça Mauá;4/2008
CISP1 (Praça Mauá);2008;5;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;5/2008
CISP1 (Praça Mauá);2008;6;0.006527415143603133;-22.902876;-43.191611;Praça Mauá;6/2008
CISP1 (Praça Mauá);2008;7;0.006527415143603133;-22.902876;-43.191611;Praça Mauá;7/2008
CISP1 (Praça Mauá);2008;8;0.0039164490861618795;-22.902876;-43.191611;Praça Mauá;8/2008
CISP1 (Praça Mauá);2008;9;0.007832898172323759;-22.902876;-43.191611;Praça Mauá;9/2008
CISP1 (Praça Mauá);2008;10;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;10/2008
CISP1 (Praça Mauá);2008;11;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;11/2008
CISP1 (Praça Mauá);2008;12;0.0039164490861618795;-22.902876;-43.191611;Praça Mauá;12/2008
CISP1 (Praça Mauá);2009;1;0.005221932114882507;-22.902876;-43.191611;Praça Mauá;1/2009
CISP1 (Praça Mauá);2009;2;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;2/2009
CISP1 (Praça Mauá);2009;3;0.006527415143603133;-22.902876;-43.191611;Praça Mauá;3/2009
CISP1 (Praça Mauá);2009;4;0.006527415143603133;-22.902876;-43.191611;Praça Mauá;4/2009
CISP1 (Praça Mauá);2009;5;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;5/2009
CISP1 (Praça Mauá);2009;6;0.013054830287206266;-22.902876;-43.191611;Praça Mauá;6/2009
CISP1 (Praça Mauá);2009;7;0.0039164490861618795;-22.902876;-43.191611;Praça Mauá;7/2009
CISP1 (Praça Mauá);2009;8;0.005221932114882507;-22.902876;-43.191611;Praça Mauá;8/2009
CISP1 (Praça Mauá);2009;9;0.0026109660574412533;-22.902876;-43.191611;Praça Mauá;9/2009
CISP1 (Praça Mauá);2009;10;0.005221932114882507;-22.902876;-43.191611;Praça Mauá;10/2009
CISP1 (Praça Mauá);2009;11;0.0039164490861618795;-22.902876;-43.191611;Praça Mauá;11/2009
