CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP4 (Praça da República);2008;4;9.676482921007644e-05;-22.903061;-43.186131;Praça da República;4/2008
CISP4 (Praça da República);2008;5;3.223414885729942e-05;-22.903061;-43.186131;Praça da República;5/2008
CISP4 (Praça da República);2008;6;3.221338143864961e-05;-22.903061;-43.186131;Praça da República;6/2008
CISP4 (Praça da República);2008;7;0.0;-22.903061;-43.186131;Praça da República;7/2008
CISP4 (Praça da República);2008;8;9.652199092693285e-05;-22.903061;-43.186131;Praça da República;8/2008
CISP4 (Praça da República);2008;9;0.0;-22.903061;-43.186131;Praça da República;9/2008
CISP4 (Praça da República);2008;10;9.639793065775521e-05;-22.903061;-43.186131;Praça da República;10/2008
CISP4 (Praça da República);2008;11;3.211200667929739e-05;-22.903061;-43.186131;Praça da República;11/2008
CISP4 (Praça da República);2008;12;6.418485237483954e-05;-22.903061;-43.186131;Praça da República;12/2008
CISP4 (Praça da República);2009;1;9.621552277100705e-05;-22.903061;-43.186131;Praça da República;1/2009
CISP4 (Praça da República);2009;2;0.0;-22.903061;-43.186131;Praça da República;2/2009
CISP4 (Praça da República);2009;3;0.0;-22.903061;-43.186131;Praça da República;3/2009
CISP4 (Praça da República);2009;4;9.603072983354673e-05;-22.903061;-43.186131;Praça da República;4/2009
CISP4 (Praça da República);2009;5;3.198976327575176e-05;-22.903061;-43.186131;Praça da República;5/2009
CISP4 (Praça da República);2009;6;6.394066306467597e-05;-22.903061;-43.186131;Praça da República;6/2009
CISP4 (Praça da República);2009;7;3.194990255279721e-05;-22.903061;-43.186131;Praça da República;7/2009
CISP4 (Praça da República);2009;8;9.579461634256155e-05;-22.903061;-43.186131;Praça da República;8/2009
CISP4 (Praça da República);2009;9;6.382639221318016e-05;-22.903061;-43.186131;Praça da República;9/2009
CISP4 (Praça da República);2009;10;0.0;-22.903061;-43.186131;Praça da República;10/2009
CISP4 (Praça da República);2009;11;3.187555782226189e-05;-22.903061;-43.186131;Praça da República;11/2009
CISP4 (Praça da República);2009;12;3.185727938834024e-05;-22.903061;-43.186131;Praça da República;12/2009
CISP4 (Praça da República);2010;1;9.551402464261836e-05;-22.903061;-43.186131;Praça da República;1/2010
