CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2008;1;0.03125;-22.902876;-43.191611;Praça Mauá;1/2008
CISP1 (Praça Mauá);2008;2;0.025210084033613446;-22.902876;-43.191611;Praça Mauá;2/2008
CISP1 (Praça Mauá);2008;3;0.014598540145985401;-22.902876;-43.191611;Praça Mauá;3/2008
CISP1 (Praça Mauá);2008;4;0.01858736059479554;-22.902876;-43.191611;Praça Mauá;4/2008
CISP1 (Praça Mauá);2008;5;0.006622516556291391;-22.902876;-43.191611;Praça Mauá;5/2008
CISP1 (Praça Mauá);2008;6;0.022222222222222223;-22.902876;-43.191611;Praça Mauá;6/2008
CISP1 (Praça Mauá);2008;7;0.01937984496124031;-22.902876;-43.191611;Praça Mauá;7/2008
CISP1 (Praça Mauá);2008;8;0.012658227848101266;-22.902876;-43.191611;Praça Mauá;8/2008
CISP1 (Praça Mauá);2008;9;0.02654867256637168;-22.902876;-43.191611;Praça Mauá;9/2008
CISP1 (Praça Mauá);2008;10;0.007194244604316547;-22.902876;-43.191611;Praça Mauá;10/2008
CISP1 (Praça Mauá);2008;11;0.009389671361502348;-22.902876;-43.191611;Praça Mauá;11/2008
CISP1 (Praça Mauá);2008;12;0.01;-22.902876;-43.191611;Praça Mauá;12/2008
CISP1 (Praça Mauá);2009;1;0.018867924528301886;-22.902876;-43.191611;Praça Mauá;1/2009
CISP1 (Praça Mauá);2009;2;0.010638297872340425;-22.902876;-43.191611;Praça Mauá;2/2009
CISP1 (Praça Mauá);2009;3;0.0211864406779661;-22.902876;-43.191611;Praça Mauá;3/2009
CISP1 (Praça Mauá);2009;4;0.022123893805309734;-22.902876;-43.191611;Praça Mauá;4/2009
CISP1 (Praça Mauá);2009;5;0.00847457627118644;-22.902876;-43.191611;Praça Mauá;5/2009
CISP1 (Praça Mauá);2009;6;0.04524886877828054;-22.902876;-43.191611;Praça Mauá;6/2009
CISP1 (Praça Mauá);2009;7;0.014563106796116505;-22.902876;-43.191611;Praça Mauá;7/2009
CISP1 (Praça Mauá);2009;8;0.017543859649122806;-22.902876;-43.191611;Praça Mauá;8/2009
CISP1 (Praça Mauá);2009;9;0.009216589861751152;-22.902876;-43.191611;Praça Mauá;9/2009
CISP1 (Praça Mauá);2009;10;0.0213903743315508;-22.902876;-43.191611;Praça Mauá;10/2009
CISP1 (Praça Mauá);2009;11;0.013392857142857142;-22.902876;-43.191611;Praça Mauá;11/2009
CISP1 (Praça Mauá);2009;12;0.011152416356877323;-22.902876;-43.191611;Praça Mauá;12/2009
CISP1 (Praça Mauá);2010;1;0.03418803418803419;-22.902876;-43.191611;Praça Mauá;1/2010
CISP1 (Praça Mauá);2010;2;0.00904977375565611;-22.902876;-43.191611;Praça Mauá;2/2010
CISP1 (Praça Mauá);2010;3;0.013100436681222707;-22.902876;-43.191611;Praça Mauá;3/2010
CISP1 (Praça Mauá);2010;4;0.03314917127071823;-22.902876;-43.191611;Praça Mauá;4/2010
CISP1 (Praça Mauá);2010;5;0.009302325581395349;-22.902876;-43.191611;Praça Mauá;5/2010
CISP1 (Praça Mauá);2010;6;0.09905660377358491;-22.902876;-43.191611;Praça Mauá;6/2010
CISP1 (Praça Mauá);2010;7;0.15789473684210525;-22.902876;-43.191611;Praça Mauá;7/2010
CISP1 (Praça Mauá);2010;8;0.02717391304347826;-22.902876;-43.191611;Praça Mauá;8/2010
CISP1 (Praça Mauá);2010;9;0.07582938388625593;-22.902876;-43.191611;Praça Mauá;9/2010
CISP1 (Praça Mauá);2010;10;0.03529411764705882;-22.902876;-43.191611;Praça Mauá;10/2010
CISP1 (Praça Mauá);2010;11;0.022556390977443608;-22.902876;-43.191611;Praça Mauá;11/2010
CISP1 (Praça Mauá);2010;12;0.03484320557491289;-22.902876;-43.191611;Praça Mauá;12/2010
CISP1 (Praça Mauá);2011;1;0.03463203463203463;-22.902876;-43.191611;Praça Mauá;1/2011
CISP1 (Praça Mauá);2011;2;0.017094017094017096;-22.902876;-43.191611;Praça Mauá;2/2011
CISP1 (Praça Mauá);2011;3;0.022123893805309734;-22.902876;-43.191611;Praça Mauá;3/2011
CISP1 (Praça Mauá);2011;4;0.016736401673640166;-22.902876;-43.191611;Praça Mauá;4/2011
CISP1 (Praça Mauá);2011;5;0.01098901098901099;-22.902876;-43.191611;Praça Mauá;5/2011
CISP1 (Praça Mauá);2011;6;0.020242914979757085;-22.902876;-43.191611;Praça Mauá;6/2011
CISP1 (Praça Mauá);2011;7;0.013574660633484163;-22.902876;-43.191611;Praça Mauá;7/2011
CISP1 (Praça Mauá);2011;8;0.011857707509881422;-22.902876;-43.191611;Praça Mauá;8/2011
CISP1 (Praça Mauá);2011;9;0.008264462809917356;-22.902876;-43.191611;Praça Mauá;9/2011
CISP1 (Praça Mauá);2011;10;0.0;-22.902876;-43.191611;Praça Mauá;10/2011
CISP1 (Praça Mauá);2011;11;0.006666666666666667;-22.902876;-43.191611;Praça Mauá;11/2011
CISP1 (Praça Mauá);2011;12;0.005714285714285714;-22.902876;-43.191611;Praça Mauá;12/2011
CISP1 (Praça Mauá);2012;1;0.0033444816053511705;-22.902876;-43.191611;Praça Mauá;1/2012
CISP1 (Praça Mauá);2012;2;0.003472222222222222;-22.902876;-43.191611;Praça Mauá;2/2012
CISP1 (Praça Mauá);2012;3;0.0;-22.902876;-43.191611;Praça Mauá;3/2012
CISP1 (Praça Mauá);2012;4;0.013422818791946308;-22.902876;-43.191611;Praça Mauá;4/2012
CISP1 (Praça Mauá);2012;5;0.008771929824561403;-22.902876;-43.191611;Praça Mauá;5/2012
CISP1 (Praça Mauá);2012;6;0.013937282229965157;-22.902876;-43.191611;Praça Mauá;6/2012
CISP1 (Praça Mauá);2012;7;0.0037735849056603774;-22.902876;-43.191611;Praça Mauá;7/2012
CISP1 (Praça Mauá);2012;8;0.006097560975609756;-22.902876;-43.191611;Praça Mauá;8/2012
CISP1 (Praça Mauá);2012;9;0.008097165991902834;-22.902876;-43.191611;Praça Mauá;9/2012
CISP1 (Praça Mauá);2012;10;0.0031746031746031746;-22.902876;-43.191611;Praça Mauá;10/2012
CISP1 (Praça Mauá);2012;11;0.010416666666666666;-22.902876;-43.191611;Praça Mauá;11/2012
CISP1 (Praça Mauá);2012;12;0.008547008547008548;-22.902876;-43.191611;Praça Mauá;12/2012
CISP1 (Praça Mauá);2013;1;0.01488095238095238;-22.902876;-43.191611;Praça Mauá;1/2013
CISP1 (Praça Mauá);2013;2;0.003875968992248062;-22.902876;-43.191611;Praça Mauá;2/2013
CISP1 (Praça Mauá);2013;3;0.003816793893129771;-22.902876;-43.191611;Praça Mauá;3/2013
CISP1 (Praça Mauá);2013;4;0.006896551724137931;-22.902876;-43.191611;Praça Mauá;4/2013
CISP1 (Praça Mauá);2013;5;0.0;-22.902876;-43.191611;Praça Mauá;5/2013
CISP1 (Praça Mauá);2013;6;0.004366812227074236;-22.902876;-43.191611;Praça Mauá;6/2013
CISP1 (Praça Mauá);2013;7;0.00390625;-22.902876;-43.191611;Praça Mauá;7/2013
CISP1 (Praça Mauá);2013;8;0.010344827586206896;-22.902876;-43.191611;Praça Mauá;8/2013
CISP1 (Praça Mauá);2013;9;0.0070921985815602835;-22.902876;-43.191611;Praça Mauá;9/2013
CISP1 (Praça Mauá);2013;10;0.013559322033898305;-22.902876;-43.191611;Praça Mauá;10/2013
CISP1 (Praça Mauá);2013;11;0.012944983818770227;-22.902876;-43.191611;Praça Mauá;11/2013
CISP1 (Praça Mauá);2013;12;0.004761904761904762;-22.902876;-43.191611;Praça Mauá;12/2013
CISP1 (Praça Mauá);2014;1;0.010224948875255624;-22.902876;-43.191611;Praça Mauá;1/2014
CISP1 (Praça Mauá);2014;2;0.009569377990430622;-22.902876;-43.191611;Praça Mauá;2/2014
CISP1 (Praça Mauá);2014;3;0.007481296758104738;-22.902876;-43.191611;Praça Mauá;3/2014
CISP1 (Praça Mauá);2014;4;0.0026954177897574125;-22.902876;-43.191611;Praça Mauá;4/2014
CISP1 (Praça Mauá);2014;5;0.009615384615384616;-22.902876;-43.191611;Praça Mauá;5/2014
CISP1 (Praça Mauá);2014;6;0.007772020725388601;-22.902876;-43.191611;Praça Mauá;6/2014
CISP1 (Praça Mauá);2014;7;0.020361990950226245;-22.902876;-43.191611;Praça Mauá;7/2014
