CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP5 (Mem de Sá);2003;4;0.0017919672175952604;-22.909893;-43.184305;Mem de Sá;4/2003
CISP5 (Mem de Sá);2003;5;0.0017908142790810863;-22.909893;-43.184305;Mem de Sá;5/2003
CISP5 (Mem de Sá);2003;6;0.0017897128557056382;-22.909893;-43.184305;Mem de Sá;6/2003
CISP5 (Mem de Sá);2003;7;0.0035772255726749373;-22.909893;-43.184305;Mem de Sá;7/2003
CISP5 (Mem de Sá);2003;8;0.003574928317665262;-22.909893;-43.184305;Mem de Sá;8/2003
CISP5 (Mem de Sá);2003;9;0.007145268022611829;-22.909893;-43.184305;Mem de Sá;9/2003
CISP5 (Mem de Sá);2003;10;0.0071406852958468174;-22.909893;-43.184305;Mem de Sá;10/2003
CISP5 (Mem de Sá);2003;11;0.0035681536576423756;-22.909893;-43.184305;Mem de Sá;11/2003
CISP5 (Mem de Sá);2003;12;0.00891467008976086;-22.909893;-43.184305;Mem de Sá;12/2003
CISP5 (Mem de Sá);2004;1;0.0017817926702271335;-22.909893;-43.184305;Mem de Sá;1/2004
CISP5 (Mem de Sá);2004;2;0.0;-22.909893;-43.184305;Mem de Sá;2/2004
CISP5 (Mem de Sá);2004;3;0.008897571764918788;-22.909893;-43.184305;Mem de Sá;3/2004
CISP5 (Mem de Sá);2004;4;0.005335132133612202;-22.909893;-43.184305;Mem de Sá;4/2004
CISP5 (Mem de Sá);2004;5;0.005331873585390673;-22.909893;-43.184305;Mem de Sá;5/2004
CISP5 (Mem de Sá);2004;6;0.0035523141163937896;-22.909893;-43.184305;Mem de Sá;6/2004
CISP5 (Mem de Sá);2004;7;0.0;-22.909893;-43.184305;Mem de Sá;7/2004
CISP5 (Mem de Sá);2004;8;0.008869711378933534;-22.909893;-43.184305;Mem de Sá;8/2004
CISP5 (Mem de Sá);2004;9;0.0;-22.909893;-43.184305;Mem de Sá;9/2004
CISP5 (Mem de Sá);2004;10;0.007086735910620544;-22.909893;-43.184305;Mem de Sá;10/2004
CISP5 (Mem de Sá);2004;11;0.005311670950183147;-22.909893;-43.184305;Mem de Sá;11/2004
CISP5 (Mem de Sá);2004;12;0.005308294266052295;-22.909893;-43.184305;Mem de Sá;12/2004
CISP5 (Mem de Sá);2005;1;0.0035366145815866465;-22.909893;-43.184305;Mem de Sá;1/2005
CISP5 (Mem de Sá);2005;2;0.0035343691739960627;-22.909893;-43.184305;Mem de Sá;2/2005
CISP5 (Mem de Sá);2005;3;0.007064253231657776;-22.909893;-43.184305;Mem de Sá;3/2005
CISP5 (Mem de Sá);2005;4;0.005294830352497024;-22.909893;-43.184305;Mem de Sá;4/2005
CISP5 (Mem de Sá);2005;5;0.0035276500260967452;-22.909893;-43.184305;Mem de Sá;5/2005
CISP5 (Mem de Sá);2005;6;0.008813539959330177;-22.909893;-43.184305;Mem de Sá;6/2005
CISP5 (Mem de Sá);2005;7;0.003523281719790351;-22.909893;-43.184305;Mem de Sá;7/2005
CISP5 (Mem de Sá);2005;8;0.005281434565663074;-22.909893;-43.184305;Mem de Sá;8/2005
CISP5 (Mem de Sá);2005;9;0.007037461604264234;-22.909893;-43.184305;Mem de Sá;9/2005
CISP5 (Mem de Sá);2005;10;0.005274762058384291;-22.909893;-43.184305;Mem de Sá;10/2005
CISP5 (Mem de Sá);2005;11;0.005271432123233663;-22.909893;-43.184305;Mem de Sá;11/2005
CISP5 (Mem de Sá);2005;12;0.0070241418530382575;-22.909893;-43.184305;Mem de Sá;12/2005
CISP5 (Mem de Sá);2006;1;0.005264784850071878;-22.909893;-43.184305;Mem de Sá;1/2006
CISP5 (Mem de Sá);2006;2;0.008769112493642907;-22.909893;-43.184305;Mem de Sá;2/2006
CISP5 (Mem de Sá);2006;3;0.005258010363734656;-22.909893;-43.184305;Mem de Sá;3/2006
CISP5 (Mem de Sá);2006;4;0.0035031343592760774;-22.909893;-43.184305;Mem de Sá;4/2006
CISP5 (Mem de Sá);2006;5;0.003500931250606512;-22.909893;-43.184305;Mem de Sá;5/2006
CISP5 (Mem de Sá);2006;6;0.010496192733748985;-22.909893;-43.184305;Mem de Sá;6/2006
CISP5 (Mem de Sá);2006;7;0.005244800003980884;-22.909893;-43.184305;Mem de Sá;7/2006
CISP5 (Mem de Sá);2006;8;0.0017471692598070652;-22.909893;-43.184305;Mem de Sá;8/2006
CISP5 (Mem de Sá);2006;9;0.001746073228469089;-22.909893;-43.184305;Mem de Sá;9/2006
CISP5 (Mem de Sá);2006;10;0.005234793026214895;-22.909893;-43.184305;Mem de Sá;10/2006
