CISP;ano;mes;roubo_carga;LAT;LONG;Nome das CISP’s;mes/ano
CISP1 (Praça Mauá);2014;10;4.0;-22.902876;-43.191611;Praça Mauá;10/2014
CISP1 (Praça Mauá);2014;11;3.0;-22.902876;-43.191611;Praça Mauá;11/2014
CISP1 (Praça Mauá);2014;12;8.0;-22.902876;-43.191611;Praça Mauá;12/2014
CISP1 (Praça Mauá);2015;1;1.0;-22.902876;-43.191611;Praça Mauá;1/2015
CISP1 (Praça Mauá);2015;2;7.0;-22.902876;-43.191611;Praça Mauá;2/2015
CISP1 (Praça Mauá);2015;3;3.0;-22.902876;-43.191611;Praça Mauá;3/2015
CISP1 (Praça Mauá);2015;4;4.0;-22.902876;-43.191611;Praça Mauá;4/2015
CISP1 (Praça Mauá);2015;5;3.0;-22.902876;-43.191611;Praça Mauá;5/2015
CISP1 (Praça Mauá);2015;6;0.0;-22.902876;-43.191611;Praça Mauá;6/2015
CISP1 (Praça Mauá);2015;7;1.0;-22.902876;-43.191611;Praça Mauá;7/2015
CISP1 (Praça Mauá);2015;8;3.0;-22.902876;-43.191611;Praça Mauá;8/2015
CISP1 (Praça Mauá);2015;9;2.0;-22.902876;-43.191611;Praça Mauá;9/2015
CISP1 (Praça Mauá);2015;10;3.0;-22.902876;-43.191611;Praça Mauá;10/2015
CISP1 (Praça Mauá);2015;11;3.0;-22.902876;-43.191611;Praça Mauá;11/2015
CISP1 (Praça Mauá);2015;12;1.0;-22.902876;-43.191611;Praça Mauá;12/2015
CISP1 (Praça Mauá);2016;1;4.0;-22.902876;-43.191611;Praça Mauá;1/2016
CISP1 (Praça Mauá);2016;2;2.0;-22.902876;-43.191611;Praça Mauá;2/2016
CISP1 (Praça Mauá);2016;3;3.0;-22.902876;-43.191611;Praça Mauá;3/2016
CISP1 (Praça Mauá);2016;4;1.0;-22.902876;-43.191611;Praça Mauá;4/2016
CISP1 (Praça Mauá);2016;5;3.0;-22.902876;-43.191611;Praça Mauá;5/2016
CISP1 (Praça Mauá);2016;6;2.0;-22.902876;-43.191611;Praça Mauá;6/2016
CISP1 (Praça Mauá);2016;7;2.0;-22.902876;-43.191611;Praça Mauá;7/2016
